4c0e115bc700c9b6ce42a3dd,Anıtkabir,39.926785883895654,32.83658981323242
4bed1e076e8c20a191e76f61,Middle East Technical University (Orta Doğu Teknik Üniversitesi),39.900058812442516,32.78871443373877
4ce9209e0f196dcbd6f949ae,HD İskender,39.95000145779153,32.830823079079785
4f25511ce4b04f6e6a110d1b,Starbucks,39.921511769411495,32.85350662474845
526a5c75498eebe69656a206,Atatürk ve Kurtuluş Savaşı Müzesi,39.925612908349684,32.83707484317509
504c7b1ee4b0a3d4a12cef7f,Aslanlı Yol,39.9257615479001,32.83573849063544
4fc242e5e4b0730dec7adde9,Big Chefs,39.89772972979436,32.86354441042523
4c3266e6213c2d7f2a6c355d,Mısır Cafe,39.907142276909596,32.85946143841054
4ce552543598b1f7bf6a678d,ÜstKat,39.90223932768795,32.86032735827388
4bd9c61cd2cbc9289fcfd1ad,Kıtır,39.90256805084637,32.85995976137315
4c741383d8948cfa3dfa63da,Cinemaximum,39.91025686041167,32.77829711066916
4d6ca943129a6ea87ed2e755,ODTÜ Çarşı,39.89261369598051,32.78834312928724
5257b21a11d2d78a7c0f745f,MACFit,39.952379431590344,32.83057360504055
55141e35498e23555da44d3a,ANKAmall Teras,39.950229133354696,32.83042129667021
4c666233e75ac928be6cf7da,Cinemaximum,39.95036371547469,32.83158816630422
4b6ff98df964a520fa012de3,Starbucks,39.951289684600695,32.831585165462826
4d15b25f25cda143a9786bd6,Özsüt,39.94988646571607,32.83055375437172
538a48ee498e8301b317310b,Nostalji Cafe,39.93555669998547,32.850563805388546
4d8368b55ad3a0934edeb9fd,Lunapark,39.93606374701362,32.849164307900935
4d122dae7a8ba1433410c769,May 19 Stadium (19 Mayıs Stadyumu),39.93966188457122,32.84624773386316
4d6a60d5c16554813c66f781,Atatürk Kültür Merkezi,39.94273289537199,32.84089410508425
4bb871ef1261d13a669fe898,Gençlik Parkı,39.93728152410024,32.85270806216338
4bf54122706e20a17935aa98,Ankara Arena,39.93770285714359,32.84375822163065
4d5a7986e092a35d4c150b0c,Tandoğan Square (Tandoğan Meydanı),39.93437030317228,32.837693909564706
5841253483622d2034c9bfc7,Luppa,39.899055631771894,32.862892244071155
57454ccf498ef13b747d9136,MACFit,39.902897348859156,32.86246263743806
5559bd74498e14df52d8a3bc,The Bigos,39.90745519059005,32.85870341398384
4d596f8b1d4a8cfaa0708ced,Café des Cafés,39.906511147527894,32.861387292385196
4c0e8e8e5ab6c9b657f6effe,Elizinn,39.90683289233203,32.86127041586609
4c46eb0a1ddec9289cb49b32,Starbucks,39.9033348086715,32.860374030979436
513b4b92e4b0242463e331f1,Kahve Dünyası,39.90231487729262,32.86094173745771
4c6e9ef2d5c3a1cd4dc0c82b,D&R,39.90218011609038,32.860856157466564
4c0a1193a1b32d7fadc498f0,Karum,39.900379963396354,32.86361557603867
578cfeb6498e194175142eef,ODTÜ Kocatepe Kahve Evi,39.889738745159384,32.79054758048337
4c528f79f31a9c740cfa82ea,Çatı Cafe,39.89263344074838,32.78223833901992
4cfd28a2dccef04dab24c49c,Mado,39.91027669710867,32.776840195976696
4c5d5bd72815c9288a81b467,Gelato Ice & Caffé,39.910617749700286,32.77605465323004
4df073d9d22d4336871794f1,Most Life Club,39.91089818684314,32.77538409864069
4c2636165c5ca5935bb145fe,Timboo Cafe,39.90904494300517,32.77615964412689
4d8747cdf1e56ea832acac8a,Makara,39.892618309128515,32.7883802478733
4c2ef2cd3896e21eac2ce390,Sunshine,39.8898260124398,32.79062755685921
4d470ce1e198721e287dd58b,ODTÜ Black Ball,39.89262107898102,32.78830630700913
4ba0b957f964a520887937e3,Susam,39.8924805955321,32.7881193142057
4cf4c51de3b9a093d9865053,ODTÜ Tenis Kortları,39.89265794647716,32.78826260839323
4b5012c1f964a520401c27e3,Doyurucu,39.89191628965413,32.788887760892194
4f706eaf7716576a9122a906,Bauhaus,39.912117760293846,32.77839409087364
4c230829497cb7137d0e6dd8,Starbucks,39.91015410968129,32.778621376525265
4e9ae54ccc215f3adcf67c02,Şençam Köftecisi,39.939506443711664,32.79596353069314
4f7f4fcce4b03e09b1e57b47,Özdemir Kokoreç,39.939546230569654,32.79546781412139
4c5f1a411e5cd13a37b39eed,Park Center,39.93689622987077,32.79458041122063
4ca7a00497c8a1cdac787ca5,Doğata,39.939656289925445,32.795594742558
4bc49ea2461576b06a298032,Twister,39.90696968497273,32.85993518099366
53bd6e03498e2f2284455fbc,OT,39.9073626798796,32.85876311451094
50c72bc5e4b0650838b20633,Leman Kültür,39.90715317526697,32.85969153531722
55e018a5498e8cb6cf30c94b,Louise Brasserie & Lounge,39.8973699225174,32.87168707790318
50d37093e4b0aa088d0810d8,Nusr-Et Steakhouse,39.89920112599478,32.8650227731548
57f781ed498e5fcfddc8ed93,Starbucks,39.89936878638999,32.862768232538876
4fbbc655e4b0182c68eba0a5,La Gioia Cafe Brasserie,39.900679392101544,32.862317856537125
4e8473ebb803a2692588268d,Meşhur Mithatpaşa İşkembe & Kebapçısı,39.923530778586,32.857199776325594
4beeb08ad355a59327280b60,Corvus,39.90680167132551,32.86007035412583
4bf30ee3706e20a1c4cba798,Profesör Kokoreç,39.90695280685205,32.86001732461051
59fb9fc2286fda734fa59fd4,ZeuS,39.895719433026514,32.797917308319605
55e431d4498e7d1810acc323,Bla Bla Bistro Pub,39.895736592144466,32.79789889986339
4fa946bae4b00b5cf0e095ca,Bolu Mangalzade,39.909972757676776,32.77665780081483
4c7916a22d3ba14396e48cd0,Prestige Cinema,39.910308161582535,32.776246658443384
4b549fe8f964a52069c327e3,Cepa,39.9101030881361,32.778287400120824
4de201a9b0fb2671487b9a0e,Starbucks,39.91038428350091,32.77564118585355
4d39a698687ca35d77a181c4,Rolling Ball Bowling,39.90927140095542,32.77580430923437
51d9738f498e124ecf50be47,Mascha,39.91910758678676,32.856110048285544
5005f182e4b06c66c3a2756d,Barbella Cafe-Bar,39.91912899706434,32.8560744194225
4e4424b8b0fb71d2197e6a8f,Fox,39.9191192922103,32.856075347483674
4ebaa2268b818968846e8bea,Turuncu Cafe Pub,39.91844982632325,32.856346891059715
5498847e498e8683bf335cba,Karikatür Bi Kafe,39.91636580895385,32.855662551759806
4d18e83b6d103704b0b342bd,Kahveci Hacıbaba,39.91952707083601,32.8569096810934
4c0aa9d8009a0f476ad1e9bf,Atatürk Forest Farm (Atatürk Orman Çiftliği),39.93953219696964,32.79591037538468
5857bc9e809a7703308b31de,Pixel,39.906080668037106,32.859023128535256
57a60ba3498e0c41fa21acf2,6:45 Kaybedenler Kulübü,39.90619482774155,32.8591166330376
4ca25cfb7f84224b02a9bb58,Puhu,39.90683374013339,32.86004559603055
4ee1c9b6be7b2be7600fe2a2,Gaga Manjero,39.898544045169096,32.869808386538494
4cddaece7e2e236aac637a1b,Nefes Bar,39.92271127562137,32.85815218378917
4dad7b5e316a21694cd5a387,Kızılay AVM,39.92000114180906,32.84999840959607
5a2c10230c9f311a1b2074da,Klarnet Sahne,39.909412210662325,32.80328200031778
57ac92b7498e482f441175db,Tren Ankara,39.89684691287541,32.873468049418214
55303a5c498e14c3cc5cbb7c,Köroğlu İşkembecisi,39.90293861293812,32.81010142031044
58612c953bd4ab627cd29c40,Central Ankara,39.893263355534046,32.796122530351546
541c5b49498e1777b84c02e8,BARikaT #1538,39.89549344482753,32.79797544641807
512f5546e4b0aa46ce4672c7,Toolbar,39.895936629183204,32.797783808716055
56c4396ccd10be84b9800cf2,BlackStation Pub,39.89539400075322,32.79782967507655
566ebe2a498ef09a2d76ec55,Öküz,39.90977878004564,32.80424818676044
55d8b054498edb8dc7bef17e,Müjgan,39.8954764522242,32.79782557720095
529babb611d2840e5291f35e,Hmbrgr - Homemade Burgers,39.90150921130943,32.691263820219525
571f32ee498e5774b13f493d,Kahve Adası,39.91680422642687,32.855601998971956
56d82890498e47d7c6b4819d,Hayat Bi Geyik,39.91692312171913,32.85554009439716
4c541b8b1b46c9b621fa08ce,Koliba,39.91649612785765,32.855529013433305
4c7556dbb474a1cdacf9b8bf,Ezgi Cafe,39.91837283124024,32.85576717739065
4c0bf401bbc676b0a2514cd5,Güvenpark,39.919611066149606,32.85332679748535
50d07705e4b055fe4c74af7e,Emirgan Sütiş,39.90046420553948,32.809933006737936
54be698a498ee95958e368de,Loop,39.897693138617065,32.87048972733532
55e81c33498e4dfbbc75f39c,Albüm,39.89675628359092,32.87350746431284
4c8a91e6a92fa093be8692bf,Köroğlu İşkembecisi,39.89677224296566,32.88059399408975
4b7da2d0f964a52054cb2fe3,Cafe Bien,39.90712815130316,32.859623245421105
4bdc5621fed22d7f6fb157c9,Brasserie Bomonti,39.90678996737407,32.85781145095825
500c3f8bd86c7b585a52172a,Kite Ankara,39.89880128780291,32.853541826832235
4c27a45ff1272d7fda8b88c5,Nil Bar,39.922522159121904,32.8568103258362
4c8e47b74e95236af3877aca,Passage,39.92393463308872,32.85614156236164
4dcfd6b7b0fb25f6e3663902,Telwe,39.92239230539755,32.85600530010966
4c67260ae1da1b8db6459dc3,Eskiyeni,39.922540736729324,32.85595291158205
4e341f5e88772aabd8b3ba3e,Up Lost Pub & Performance,39.92266133895737,32.85688533743046
4d72680e27ddb60cfb62cd1b,Meşhur Tavacı Recep Usta,39.884843860365244,32.84591574070592
54bf7329498ee3a6821ad499,Huqqa,39.896811199859975,32.81035317058051
4b8cf019f964a52079e132e3,Kuğulu Park,39.902315163756846,32.86039602973586
4c88f3f7a0ffb60ca42726c5,City Hotel,39.87523719882654,32.863335141406075
4da04cb458c2224b2cde4e79,Ankara Şehir Kulübü,39.89553509345884,32.87916955637543
5644c35a498e1a0b4b641c88,Big Baker,39.895092044564166,32.87822580277664
4b519f33f964a520ff5027e3,Liva Pastanesi,39.90495166290907,32.809143874061455
583ae6974bc2f130362f7e9c,MACFit,39.901593568890576,32.691383013738765
4c7b955097028cfa5f2fe1fe,Tchibo,39.9000919690383,32.691283611864314
4f89727ce4b0183205c58a82,Vamos Sports Complex,39.89346362668686,32.81155977849508
55e1a0c2498e690703d8b2a9,El Paso,39.88892765450122,32.81057199418777
537e1f34498e635a12b5fbde,Kahveci Hacıbaba,39.90085246220479,32.80967527409123
526fd47e11d28010779ee3e8,HD İskender,39.888014510839255,32.811316311204365
5167eda8e4b03bc7ce6c0067,Cinemarine,39.88860066256872,32.81124780278746
526f843c498e61d3746268b9,Starbucks,39.88842890898644,32.8104674890009
526fa5a911d25b5e686d453b,Kocatepe Kahve Evi,39.88848757070714,32.812012289089914
526f62a9498e4c1ef79a7482,Liva Pastanesi,39.88826702323334,32.81034341483006
50753e0ee4b04d62dd4a0799,MACFit,39.91307254860479,32.80984628077599
4bb4dc9da7059521ecd01bce,Starbucks,39.91267130633658,32.80979669355429
52409a3c498e8150e0edcdec,Mickey's by Las Chicas,39.9129197078853,32.8094561440209
4e720f5845dd2c5c1a78c203,Kahve Dünyası,39.91310904782205,32.80920738798642
50dd7401498efa5d3ed5e1cc,Cinemaximum,39.91253270881088,32.80916712843941
515fe020498eebfea7adc671,Timboo Cafe,39.912911,32.808959
4cd6be7cab19a093429546eb,Mado,39.91298143148223,32.80940132346669
4bd9a2a767b49c74d2952214,Kentpark,39.90992116606088,32.77625367312838
4bd3648477b29c7451be9082,Siyah Beyaz,39.90053768626873,32.858701289728685
4c0981f4bbc676b0e85548d5,IF Performance Hall,39.91185761183523,32.855937862948885
4c0aee01009a0f478959eabf,Beykoz Çorbacısı,39.88488118038515,32.85339114398001
50e053b9e4b00e61732d182f,Umumi,39.89757929378605,32.869823058021794
4bc64549d35d9c742477e23a,Yıldız Aspava,39.90648756505522,32.86666931019925
4bdb569c383276b0b2ad7369,Meşhur Özçelik Aspava,39.90664412493522,32.869259180203166
4ed0f0f95c5c9528f9dc3474,Meşhur Özçelik Aspava,39.906616936622946,32.86665339100166
52a89bc7498ef816e6923ee2,Godiva,39.91138575296075,32.8126823842362
59c223ddc8b2fb2b7ea9e70e,Ehlikeyf Plus,39.9044385916541,32.80935678409888
58f316cce65d0c65157f9493,Otto Lounge,39.90214424827223,32.810283322884246
59ec874435811b5c607545d5,Balkon Nargile,39.90935099536986,32.812301548321756
4c3073d416adc928712abf9c,Mado,39.90432959555332,32.80908584501143
5a2e8855345cbe4a6a8af360,Ali Baba,39.909463594748956,32.81251080181217
500b09e8e4b0381c845610ee,Marco Pascha,39.900820746282534,32.80988817983656
5686bd65498e91265bdd49f9,Starbucks,39.91103650208846,32.8121280670166
4ec0ce5db803bca7deb0aef1,Next Level,39.910850917377836,32.812303570732084
5369f5f0498ec8c04d962e7a,Cinemaximum,39.91112203053012,32.8125721944706
523d55c911d215c076db86e6,Keifi,39.91117999166989,32.81270447667524
4b67140ff964a520e6382be3,Armada,39.91315021331751,32.809152058014455
52b9ad31498e4c5fcbea0485,Big Chefs,39.91109096799542,32.813538620989995
4b6d75aff964a520bc752ce3,ANKAmall,39.951332552969056,32.831504344940186
59ce4c1db9ac38595db68c37,Kahveci Paşazade,39.92927161734309,32.87131950959961
54fa0b11498e479354c185e7,Figen Pastaneleri,39.929978418379804,32.87364036588439
4cf0ea00e9425481530c67c5,Kurtuluş Parkı,39.926774,32.863598
53fdc7c9498e72388cf57513,Kahveci Hacıbaba,39.92863937579269,32.87015322984545
54663211498e524c1642c669,Kocatepe Kahve Evi,39.92940924886727,32.87171995990753
4d208443b69c6dcbfab57095,Kırık Oklava,39.93049794220744,32.873047349744965
4cf414f4e9425481710279c5,Victoria,39.89310230972804,32.82945593843709
504efbbee4b0ba7fa5af002f,Taurus,39.88845565587799,32.812044621462064
55982dd2498e69837a9a9f9e,Combo Lunch,39.89212447246659,32.82917944185055
4e427028c65b782238ef0038,Ahmet Arif Parkı,39.88361041221604,32.83599737925865
4ccc195a566aa09396fe1efd,Dikmen Vadisi,39.893589958334765,32.84442027492332
50a4dff8e4b065dfa28ea386,Öveçler Vadisi,39.89126875621424,32.832521606465214
54dc69df498ee59bada5c385,Hudaverdi Pasta&Bistro,39.88245884790441,32.83599223358526
4dd514ed7d8b194450d0c423,Meto Dondurma,39.88240989348825,32.83844758110898
4c42dd53ce54e21e6b480d1a,Botanical Park (Botanik Parkı),39.88791268511011,32.85688805418905
5bd801f0c47cf9002c7d52bd,Luigi's Ristorante Bar,39.88625099121549,32.85614273787143
4bb759e11344b7130f9b9e04,Atakule,39.886106610674545,32.855920631801304
5bc11aef840fc2002ce364a3,Big Chefs,39.88616060476724,32.85587168392022
5e36a087a2775e000780c08f,Vakko,39.88583,32.85558
5bd85a200868a2002c24a776,Timboo Cafe,39.886024,32.855881
5be05d943b8307002c24158b,Starbucks,39.88620674261716,32.85636295179179
4da1da402939b1f77a8ffd56,Migros,39.87579673624935,32.86953654862589
4cd53e9689eb6dcb1f4e271e,HD İskender,39.875703275026275,32.870408996110775
4efb4312b8f72ebeabb17f07,Kahve Dünyası,39.875829274552466,32.870544218094444
4cf63d48e308236aefe9e4ac,Lozan Parkı,39.87528123380435,32.86694906364846
4f892dbee4b0202c05fd808a,Kızılay Square (Kızılay Meydanı),39.920764,32.854048
512a553fe4b038698ed87d20,Newcastle,39.87588464633523,32.87060357029028
4ce931abe1eeb60cacaca7ae,Urfalı Hacı Mehmet Kebap,39.87454221876212,32.862993335028136
4ba4d406f964a520beb838e3,365,39.87583065749597,32.870341055002235
4c6ed7bcd97fa143612af1ca,Angora Pastanesi,39.87256329476939,32.861694280151816
4e077d8a1f6e2110338d5e67,Adana Sofrası,39.87601870391767,32.86192099305878
4befd08051f2c9b69cecf092,Starbucks,39.87543410062671,32.86345850988489
57063163498e8b4d165c0487,Hasbihal Yıldız,39.8748033851825,32.86169386265179
4b4dcf5ef964a5203cd826e3,Liva Pastanesi,39.870167132713256,32.85789163893737
569fce94498ed8ea3c01b2eb,Nefti,39.89384563948392,32.87699471685497
4c90a00e0b9e3704f4e5685e,Kahve Dünyası,39.894106710256885,32.87742209382141
4bd835c009ecb7135f44487c,Starbucks,39.89527580636424,32.878502905997436
4d6b86792bf054815739d0ed,Pool Pub,39.89509369524485,32.87858067568933
4c684102607ad13a1417a82b,Seğmenler Park (Seğmenler Parkı),39.896340190418684,32.86306858062744
4dd66584e4cd37c89390df4c,Park Ehlikeyf,39.87017896653423,32.68215497432716
55eb1571498e8a5c558354b6,Starbucks,39.87077354725931,32.6874488435219
4b436174f964a52033df25e3,Narquilla,39.870241405812,32.68201366605734
4dab0afe5da3ba8a4797f263,Escape,39.871141126217395,32.681313498841895
4dfba326a8096fbd6be7dfb0,Checkpoint Terrace,39.87155922089602,32.68169436297677
524d49d811d2d8a467830dc6,Blackk Ankara,39.90169542435767,32.863782048225396
4c8c0dd45e048cfae168c9cd,Salata,39.893769762530376,32.680370347240725
4d2d9b56ae3a8cfa79eec670,Dürüm Aspava,39.87580866892557,32.68677691653673
4ce69239595cb1f74f12bd14,Devrez,39.90508579810869,32.86827969729398
53288024498e545e67631c16,Budakaltı,39.882390545219245,32.6862037169076
50ba5bc0e4b0fa375c0a7548,Arcadium Sinemaları,39.88290918952544,32.68598192458128
55757a6e498ea8f0c5da8735,Timboo Cafe,39.88254429174553,32.68603205680847
52d98881498ea04ea940fb89,Mado,39.88232907688576,32.68547286819418
4c68269bf984a593391149f4,Starbucks,39.88197775832396,32.685598559637384
4bc1b1d52a89ef3b73a1f288,Arcadium,39.882279979014896,32.68597923901111
51922d28498ea8029b7b4a4b,Pool Pub,39.88319748985228,32.68415939324579
52c54ed7498e9ad9961c271c,Newcastle,39.882405213672854,32.68627073986043
4fc4f31fe4b005f3f4137c15,Bahçemiz,39.88224863015218,32.68514397623139
4e769852d22d80eb33b9d479,H&M,39.90058428630659,32.69132137298584
4bc1afd92a89ef3b21a0f288,Gordion,39.90047572529468,32.691473415843056
4bc09e8af8219c74dad0b110,Starbucks,39.90003453034261,32.69129042523705
4cc7f1be0fa2721eb5e660b1,Zara,39.89983283367933,32.69140052232791
4c5e93da857ca5935006d0cb,Cookshop,39.90021713029409,32.69149538166611
4b8034abf964a520375c30e3,Cinemaximum,39.90154244516262,32.69137301883483
